,X601398.CH.EQUITY,X1398.HK.EQUITY,X601318.CH.EQUITY,X2318.HK.EQUITY,X601939.CH.EQUITY,X939.HK.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X2628.HK.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X3988.HK.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X3328.HK.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN10YR,CN2YR,CN210SLOPE
X601988.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0931868134627649,0,0,0,0,0,0,0.0237647931952784,0,0,0,0,0,0.113730648091396,0.00666819011576174,0,0,0,0,0,0
X3988.HK.EQUITY,0,0,0,0,0,0,0,0,0.0816585864742724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119311511152061,0,-0.0261516101027783,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0.0014546750156435,0.168671013890295,0,0,0,0,0.0905561274000606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029791456072808,0
X5.HK.EQUITY,0,0.2053751429651,0,0,0,0,0,-0.0555649942754843,0,0,0,0,0.256588885682557,0,0,0,0,0,0,0,0.156827009618898,0,0,0,0,0,-0.0778252981425567,0,0.0544042858838212,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0,0.173181763924151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154802240362064,0,0.0852400690752958,0.0710336541412253,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0.19442676664643,0,0,0,0,0,0,0,0,0.367714827420903,0,0,0,0,0,0.00234771846207802,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,-0.0702759104250738,0,0,0,0,0,0,0,1.07871015965719,0,0,0,0,0,0,0,0,0,0,0,0.0942917852205504,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0,0.0324036545725099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195840943702012,0.180183856396271,0.00590455779658993,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0.0129328819768533,0,0.0411719864897043,0,0,0,0,0,0,0.0284283574808268,0,0,0,0,0.0532318391947235,0.0576295114095281,0,0,0,0,0,0,0
X3328.HK.EQUITY,0,0.036945356959971,0,0,0,0,0,-0.0159396328112905,0,0,0,0.152279705105898,0.149082848041924,0,0,0,0.0446636363859608,0,0,0,0,0,0,0,0,0,-0.0132504342862161,4.33680868994202e-19,0.0551891436061943,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0344888828039671,0,0,0,0,0,0.088965774636669,0,0.226045481106392,0,0.0546494508819222,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.130292980383935,0,0,0,0,0,0,0.0247411116768867,0.15288506671708,0,0,0,0,0.0780214838330107,0.0360200844776068,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0.0574692186442897,0,0,0,0,0,0,0.200767163578675,0,0,0,0,0,0,0,0,0.490822391995535,0,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.237766828166085,0,0,0,0,0,0.0851782445955451,0.0512810673371582,0.149719291849161,0,0,0,0,0.027042326311107,0,0.11473286861435,0,-0.0240839559083495,0,0,0
X601601.CH.EQUITY,0,0,0,0,0,0,0,0.108424979785095,0,0,0,0,0,0,0,0,0.000651070448382318,0,0,0,0,0,0.177628472845427,0,0,0,0,0,0,0
FXI.US.EQUITY,0,0,0,0,0,0,0,0.0965232077026595,0.0244611589821015,0,0,0,0.0488921763504251,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.115620704575918,0,0,0
VXFXI.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0.376393267698017,0,0,0,-0.0349459103144321,0,0,0,0.16738994749023,0,0,0,0,-0.71627069261629,0,0,-0.0515692232872577,0.0485103775329701
CN10YR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.01095292444143e-07,0,0,0,0,0,0,0,0,0,0,0,0.999979000639147,0.999966664342755
CN2YR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999974864014777,0,-0.999972666188851
CN210SLOPE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.45708468012986e-05,0,0,0,0,0,0,0,0,0,0,0.999784093635064,-0.99986611054002,0
